	id_conv	id_caller	id_speaker	id_topic	sex	age	geography	level_study
3786	4032	A	1514	356	FEMALE	36	WESTERN	2
3787	4032	B	1532	356	MALE	30	SOUTH MIDLAND	3
3788	4033	A	1501	349	FEMALE	33	WESTERN	1
3789	4033	B	1537	349	MALE	24	SOUTHERN	3
3790	4034	A	1555	335	MALE	35	NORTH MIDLAND	2
3791	4034	B	1528	335	MALE	55	WESTERN	3
3792	4035	A	1531	322	MALE	28	NORTHERN	2
3793	4035	B	1374	322	MALE	34	NYC	3
3794	4036	A	1534	341	MALE	26	NEW ENGLAND	2
3795	4036	B	1505	341	MALE	37	NORTHERN	2
3796	4037	A	1446	322	MALE	26	SOUTH MIDLAND	2
3797	4037	B	1530	322	MALE	27	SOUTH MIDLAND	2
3798	4038	A	1539	341	MALE	57	NORTHERN	2
3799	4038	B	1546	341	MALE	43	WESTERN	2
3800	4039	A	1297	357	FEMALE	30	MIXED	2
3801	4039	B	1516	357	MALE	31	WESTERN	2
3802	4040	A	1553	323	MALE	38	NYC	2
3803	4040	B	1549	323	MALE	45	NORTHERN	3
3804	4041	A	1504	305	FEMALE	52	SOUTH MIDLAND	2
3805	4041	B	1500	305	FEMALE	40	NORTHERN	3
3806	4042	A	1532	335	MALE	30	SOUTH MIDLAND	3
3807	4042	B	1484	335	FEMALE	32	SOUTH MIDLAND	0
3808	4043	A	1518	308	FEMALE	34	SOUTH MIDLAND	2
3809	4043	B	1533	308	MALE	30	NORTH MIDLAND	3
3810	4044	A	1558	340	MALE	44	NORTHERN	2
3811	4044	B	1528	340	MALE	55	WESTERN	3
3812	4045	A	1531	335	MALE	28	NORTHERN	2
3813	4045	B	1549	335	MALE	45	NORTHERN	3
3814	4046	A	1555	305	MALE	35	NORTH MIDLAND	2
3815	4046	B	1523	305	MALE	27	NORTHERN	3
3816	4047	A	1539	322	MALE	57	NORTHERN	2
3817	4047	B	1553	322	MALE	38	NYC	2
3818	4048	A	1516	354	MALE	31	WESTERN	2
3819	4048	B	1471	354	MALE	43	NORTH MIDLAND	3
3820	4049	A	1541	354	MALE	29	SOUTH MIDLAND	3
3821	4049	B	1530	354	MALE	27	SOUTH MIDLAND	2
3822	4050	A	1514	331	FEMALE	36	WESTERN	2
3823	4050	B	1421	331	MALE	33	SOUTHERN	2
3824	4051	A	1307	302	FEMALE	42	WESTERN	3
3825	4051	B	1001	302	MALE	55	WESTERN	3
3826	4052	A	1555	323	MALE	35	NORTH MIDLAND	2
3827	4052	B	1390	323	MALE	53	WESTERN	3
3828	4053	A	1518	356	FEMALE	34	SOUTH MIDLAND	2
3829	4053	B	1528	356	MALE	55	WESTERN	3
3830	4054	A	1546	354	MALE	43	WESTERN	2
3831	4054	B	1513	354	FEMALE	59	SOUTHERN	2
3832	4055	A	1514	321	FEMALE	36	WESTERN	2
3833	4055	B	1457	321	MALE	41	SOUTH MIDLAND	2
3834	4056	A	1533	345	MALE	30	NORTH MIDLAND	3
3835	4056	B	1539	345	MALE	57	NORTHERN	2
3836	4057	A	1532	340	MALE	30	SOUTH MIDLAND	3
3837	4057	B	1543	340	MALE	36	WESTERN	3
3838	4058	A	1425	322	MALE	35	WESTERN	2
3839	4058	B	1525	322	MALE	36	WESTERN	2
3840	4059	A	1515	305	MALE	59	NORTH MIDLAND	2
3841	4059	B	1542	305	MALE	26	SOUTH MIDLAND	2
3842	4060	A	1552	345	MALE	45	WESTERN	2
3843	4060	B	1500	345	FEMALE	40	NORTHERN	3
3844	4062	A	1549	357	MALE	45	NORTHERN	3
3845	4062	B	1163	357	FEMALE	63	WESTERN	2
3846	4063	A	1553	357	MALE	38	NYC	2
3847	4063	B	1502	357	FEMALE	33	SOUTH MIDLAND	3
3848	4064	A	1531	341	MALE	28	NORTHERN	2
3849	4064	B	1397	341	FEMALE	65	SOUTH MIDLAND	3
3850	4065	A	1504	354	FEMALE	52	SOUTH MIDLAND	2
3851	4065	B	1496	354	MALE	25	SOUTH MIDLAND	2
3852	4066	A	1513	322	FEMALE	59	SOUTHERN	2
3853	4066	B	1543	322	MALE	36	WESTERN	3
3854	4067	A	1532	305	MALE	30	SOUTH MIDLAND	3
3855	4067	B	1528	305	MALE	55	WESTERN	3
3856	4068	A	1555	322	MALE	35	NORTH MIDLAND	2
3857	4068	B	1129	322	FEMALE	53	MIXED	2
3858	4069	A	1504	335	FEMALE	52	SOUTH MIDLAND	2
3859	4069	B	1502	335	FEMALE	33	SOUTH MIDLAND	3
3860	4070	A	1525	340	MALE	36	WESTERN	2
3861	4070	B	1546	340	MALE	43	WESTERN	2
3862	4071	A	1539	340	MALE	57	NORTHERN	2
3863	4071	B	1371	340	FEMALE	25	NORTHERN	2
3864	4072	A	1522	349	FEMALE	27	SOUTH MIDLAND	2
3865	4072	B	1531	349	MALE	28	NORTHERN	2
3866	4073	A	1553	335	MALE	38	NYC	2
3867	4073	B	1521	335	FEMALE	41	NORTHERN	3
3868	4074	A	1516	351	MALE	31	WESTERN	2
3869	4074	B	1503	351	MALE	39	WESTERN	2
3870	4075	A	1513	335	FEMALE	59	SOUTHERN	2
3871	4075	B	1556	335	MALE	34	SOUTHERN	3
3872	4076	A	1555	341	MALE	35	NORTH MIDLAND	2
3873	4076	B	1530	341	MALE	27	SOUTH MIDLAND	2
3874	4077	A	1531	314	MALE	28	NORTHERN	2
3875	4077	B	1469	314	FEMALE	34	SOUTHERN	2
3876	4078	A	1446	335	MALE	26	SOUTH MIDLAND	2
3877	4078	B	1005	335	FEMALE	39	WESTERN	2
3878	4079	A	1532	357	MALE	30	SOUTH MIDLAND	3
3879	4079	B	1539	357	MALE	57	NORTHERN	2
3880	4080	A	1533	314	MALE	30	NORTH MIDLAND	3
3881	4080	B	1360	314	MALE	32	WESTERN	2
3882	4081	A	1524	335	MALE	32	WESTERN	2
3883	4081	B	1554	335	MALE	35	SOUTH MIDLAND	3
3884	4082	A	1534	349	MALE	26	NEW ENGLAND	2
3885	4082	B	1547	349	MALE	30	NORTHERN	2
3886	4083	A	1532	354	MALE	30	SOUTH MIDLAND	3
3887	4083	B	1556	354	MALE	34	SOUTHERN	3
3888	4084	A	1518	353	FEMALE	34	SOUTH MIDLAND	2
3889	4084	B	1530	353	MALE	27	SOUTH MIDLAND	2
3890	4085	A	1341	345	FEMALE	51	WESTERN	3
3891	4085	B	1549	345	MALE	45	NORTHERN	3
3892	4086	A	1533	320	MALE	30	NORTH MIDLAND	3
3893	4086	B	1521	320	FEMALE	41	NORTHERN	3
3894	4087	A	1504	323	FEMALE	52	SOUTH MIDLAND	2
3895	4087	B	1371	323	FEMALE	25	NORTHERN	2
3896	4088	A	1539	354	MALE	57	NORTHERN	2
3897	4088	B	1554	354	MALE	35	SOUTH MIDLAND	3
3898	4089	A	1531	302	MALE	28	NORTHERN	2
3899	4089	B	1528	302	MALE	55	WESTERN	3
3900	4090	A	1514	357	FEMALE	36	WESTERN	2
3901	4090	B	1560	357	MALE	31	NORTH MIDLAND	2
3902	4091	A	1577	345	MALE	33	SOUTH MIDLAND	2
3903	4091	B	1374	345	MALE	34	NYC	3
3904	4092	A	1531	308	MALE	28	NORTHERN	2
3905	4092	B	1602	308	FEMALE	32	SOUTH MIDLAND	1
3906	4093	A	1596	354	MALE	39	NYC	3
3907	4093	B	1555	354	MALE	35	NORTH MIDLAND	2
3908	4094	A	1470	322	MALE	51	SOUTH MIDLAND	2
3909	4094	B	1501	322	FEMALE	33	WESTERN	1
3910	4095	A	1518	358	FEMALE	34	SOUTH MIDLAND	2
3911	4095	B	1580	358	FEMALE	23	SOUTHERN	2
3912	4096	A	1569	335	MALE	33	NORTHERN	3
3913	4096	B	1608	335	FEMALE	47	SOUTH MIDLAND	3
3914	4097	A	1590	305	FEMALE	40	SOUTHERN	3
3915	4097	B	1513	305	FEMALE	59	SOUTHERN	2
3916	4098	A	1575	340	MALE	41	NORTHERN	2
3917	4098	B	1595	340	MALE	33	NYC	3
3918	4099	A	1516	356	MALE	31	WESTERN	2
3919	4099	B	1291	356	FEMALE	50	NYC	3
3920	4100	A	1573	345	MALE	29	NYC	3
3921	4100	B	1525	345	MALE	36	WESTERN	2
3922	4101	A	1552	335	MALE	45	WESTERN	2
3923	4101	B	1592	335	MALE	28	SOUTHERN	3
3924	4102	A	1556	305	MALE	34	SOUTHERN	3
3925	4102	B	1603	305	FEMALE	25	SOUTH MIDLAND	2
3926	4103	A	1606	357	MALE	32	SOUTH MIDLAND	2
3927	4103	B	1564	357	MALE	43	NORTHERN	3
3928	4104	A	1524	357	MALE	32	WESTERN	2
3929	4104	B	1508	357	FEMALE	32	WESTERN	3
3930	4105	A	1572	345	MALE	34	NORTHERN	2
3931	4105	B	1554	345	MALE	35	SOUTH MIDLAND	3
3932	4106	A	1549	349	MALE	45	NORTHERN	3
3933	4106	B	1558	349	MALE	44	NORTHERN	2
3934	4107	A	1587	335	MALE	26	NORTH MIDLAND	2
3935	4107	B	1591	335	MALE	34	NYC	2
3936	4108	A	1599	305	FEMALE	32	NORTHERN	2
3937	4108	B	1340	305	FEMALE	54	SOUTH MIDLAND	3
3938	4109	A	1561	345	MALE	44	WESTERN	2
3939	4109	B	1541	345	MALE	29	SOUTH MIDLAND	3
3940	4110	A	1513	321	FEMALE	59	SOUTHERN	2
3941	4110	B	1537	321	MALE	24	SOUTHERN	3
3942	4111	A	1574	322	MALE	33	NORTH MIDLAND	1
3943	4111	B	1557	322	MALE	26	WESTERN	2
3944	4112	A	1580	345	FEMALE	23	SOUTHERN	2
3945	4112	B	1556	345	MALE	34	SOUTHERN	3
3946	4113	A	1531	367	MALE	28	NORTHERN	2
3947	4113	B	1536	367	MALE	34	NORTHERN	3
3948	4114	A	1533	302	MALE	30	NORTH MIDLAND	3
3949	4114	B	1551	302	MALE	33	NORTH MIDLAND	3
3950	4115	A	1605	340	MALE	38	SOUTH MIDLAND	3
3951	4115	B	1601	340	FEMALE	50	SOUTH MIDLAND	2
3952	4116	A	1561	354	MALE	44	WESTERN	2
3953	4116	B	1543	354	MALE	36	WESTERN	3
3954	4117	A	1613	322	MALE	34	NORTH MIDLAND	3
3955	4117	B	1576	322	MALE	26	NORTH MIDLAND	2
3956	4118	A	1596	335	MALE	39	NYC	3
3957	4118	B	1542	335	MALE	26	SOUTH MIDLAND	2
3958	4119	A	1592	354	MALE	28	SOUTHERN	3
3959	4119	B	1593	354	MALE	33	NORTH MIDLAND	3
3960	4120	A	1199	354	MALE	54	SOUTHERN	3
3961	4120	B	1568	354	MALE	33	NORTHERN	2
3962	4121	A	1586	335	MALE	30	SOUTHERN	3
3963	4121	B	1541	335	MALE	29	SOUTH MIDLAND	3
3964	4122	A	1555	345	MALE	35	NORTH MIDLAND	2
3965	4122	B	1519	345	FEMALE	24	SOUTH MIDLAND	1
3966	4123	A	1595	349	MALE	33	NYC	3
3967	4123	B	1530	349	MALE	27	SOUTH MIDLAND	2
3968	4124	A	1575	302	MALE	41	NORTHERN	2
3969	4124	B	1572	302	MALE	34	NORTHERN	2
3970	4125	A	1341	341	FEMALE	51	WESTERN	3
3971	4125	B	1525	341	MALE	36	WESTERN	2
3972	4126	A	1599	356	FEMALE	32	NORTHERN	2
3973	4126	B	1553	356	MALE	38	NYC	2
3974	4127	A	1573	357	MALE	29	NYC	3
3975	4127	B	1602	357	FEMALE	32	SOUTH MIDLAND	1
3976	4128	A	1603	341	FEMALE	25	SOUTH MIDLAND	2
3977	4128	B	1528	341	MALE	55	WESTERN	3
3978	4129	A	1532	322	MALE	30	SOUTH MIDLAND	3
3979	4129	B	1344	322	FEMALE	60	SOUTH MIDLAND	3
3980	4130	A	1531	301	MALE	28	NORTHERN	2
3981	4130	B	1580	301	FEMALE	23	SOUTHERN	2
3982	4131	A	1574	320	MALE	33	NORTH MIDLAND	1
3983	4131	B	1564	320	MALE	43	NORTHERN	3
3984	4132	A	1513	332	FEMALE	59	SOUTHERN	2
3985	4132	B	1199	332	MALE	54	SOUTHERN	3
3986	4133	A	1577	322	MALE	33	SOUTH MIDLAND	2
3987	4133	B	1551	322	MALE	33	NORTH MIDLAND	3
3988	4134	A	1593	349	MALE	33	NORTH MIDLAND	3
3989	4134	B	1528	349	MALE	55	WESTERN	3
3990	4135	A	1518	355	FEMALE	34	SOUTH MIDLAND	2
3991	4135	B	1549	355	MALE	45	NORTHERN	3
3992	4136	A	1555	349	MALE	35	NORTH MIDLAND	2
3993	4136	B	1543	349	MALE	36	WESTERN	3
3994	4137	A	1585	320	MALE	26	WESTERN	2
3995	4137	B	1532	320	MALE	30	SOUTH MIDLAND	3
3996	4138	A	1537	340	MALE	24	SOUTHERN	3
3997	4138	B	1457	340	MALE	41	SOUTH MIDLAND	2
3998	4139	A	1596	349	MALE	39	NYC	3
3999	4139	B	1023	349	MALE	56	SOUTHERN	2
4000	4140	A	1561	314	MALE	44	WESTERN	2
4001	4140	B	1525	314	MALE	36	WESTERN	2
4002	4141	A	1586	351	MALE	30	SOUTHERN	3
4003	4141	B	1568	351	MALE	33	NORTHERN	2
4004	4142	A	1556	340	MALE	34	SOUTHERN	3
4005	4142	B	1613	340	MALE	34	NORTH MIDLAND	3
4006	4143	A	1603	335	FEMALE	25	SOUTH MIDLAND	2
4007	4143	B	1558	335	MALE	44	NORTHERN	2
4008	4144	A	1582	341	MALE	42	NORTH MIDLAND	3
4009	4144	B	1591	341	MALE	34	NYC	2
4010	4145	A	1599	312	FEMALE	32	NORTHERN	2
4011	4145	B	1494	312	MALE	54	NORTH MIDLAND	3
4012	4146	A	1590	341	FEMALE	40	SOUTHERN	3
4013	4146	B	1554	341	MALE	35	SOUTH MIDLAND	3
4014	4147	A	1533	351	MALE	30	NORTH MIDLAND	3
4015	4147	B	1552	351	MALE	45	WESTERN	2
4016	4148	A	1573	341	MALE	29	NYC	3
4017	4148	B	1607	341	MALE	50	NORTHERN	2
4018	4149	A	1425	357	MALE	35	WESTERN	2
4019	4149	B	1600	357	FEMALE	23	SOUTH MIDLAND	2
4020	4150	A	1516	358	MALE	31	WESTERN	2
4021	4150	B	1447	358	FEMALE	45	SOUTH MIDLAND	3
4022	4151	A	1592	322	MALE	28	SOUTHERN	3
4023	4151	B	1572	322	MALE	34	NORTHERN	2
4024	4152	A	1524	341	MALE	32	WESTERN	2
4025	4152	B	1608	341	FEMALE	47	SOUTH MIDLAND	3
4026	4153	A	1602	323	FEMALE	32	SOUTH MIDLAND	1
4027	4153	B	1503	323	MALE	39	WESTERN	2
4028	4154	A	1531	315	MALE	28	NORTHERN	2
4029	4154	B	1478	315	MALE	50	SOUTHERN	3
4030	4155	A	1580	340	FEMALE	23	SOUTHERN	2
4031	4155	B	1536	340	MALE	34	NORTHERN	3
4032	4156	A	1555	357	MALE	35	NORTH MIDLAND	2
4033	4156	B	1482	357	FEMALE	25	WESTERN	2
4034	4157	A	1518	342	FEMALE	34	SOUTH MIDLAND	2
4035	4157	B	1543	342	MALE	36	WESTERN	3
4036	4158	A	1537	345	MALE	24	SOUTHERN	3
4037	4158	B	1560	345	MALE	31	NORTH MIDLAND	2
4038	4159	A	1532	341	MALE	30	SOUTH MIDLAND	3
4039	4159	B	1459	341	MALE	48	SOUTH MIDLAND	2
4040	4160	A	1566	357	MALE	32	WESTERN	3
4041	4160	B	1605	357	MALE	38	SOUTH MIDLAND	3
4042	4161	A	1569	357	MALE	33	NORTHERN	3
4043	4161	B	1528	357	MALE	55	WESTERN	3
4044	4162	A	1603	323	FEMALE	25	SOUTH MIDLAND	2
4045	4162	B	1498	323	FEMALE	58	NORTH MIDLAND	2
4046	4163	A	1592	345	MALE	28	SOUTHERN	3
4047	4163	B	1512	345	FEMALE	25	SOUTH MIDLAND	1
4048	4164	A	1575	327	MALE	41	NORTHERN	2
4049	4164	B	1539	327	MALE	57	NORTHERN	2
4050	4165	A	1425	323	MALE	35	WESTERN	2
4051	4165	B	1552	323	MALE	45	WESTERN	2
4052	4166	A	1600	305	FEMALE	23	SOUTH MIDLAND	2
4053	4166	B	1551	305	MALE	33	NORTH MIDLAND	3
4054	4167	A	1576	349	MALE	26	NORTH MIDLAND	2
4055	4167	B	1472	349	MALE	45	SOUTHERN	2
4056	4168	A	1599	308	FEMALE	32	NORTHERN	2
4057	4168	B	1604	308	MALE	32	NORTHERN	2
4058	4169	A	1341	349	FEMALE	51	WESTERN	3
4059	4169	B	1568	349	MALE	33	NORTHERN	2
4060	4170	A	1553	340	MALE	38	NYC	2
4061	4170	B	1508	340	FEMALE	32	WESTERN	3
4062	4171	A	1595	345	MALE	33	NYC	3
4063	4171	B	1582	345	MALE	42	NORTH MIDLAND	3
4064	4172	A	1533	356	MALE	30	NORTH MIDLAND	3
4065	4172	B	1385	356	FEMALE	39	SOUTH MIDLAND	3
4066	4173	A	1561	320	MALE	44	WESTERN	2
4067	4173	B	1590	320	FEMALE	40	SOUTHERN	3
4068	4174	A	1531	324	MALE	28	NORTHERN	2
4069	4174	B	1552	324	MALE	45	WESTERN	2
4070	4175	A	1580	335	FEMALE	23	SOUTHERN	2
4071	4175	B	1537	335	MALE	24	SOUTHERN	3
4072	4176	A	1596	327	MALE	39	NYC	3
4073	4176	B	1532	327	MALE	30	SOUTH MIDLAND	3
4074	4177	A	1536	349	MALE	34	NORTHERN	3
4075	4177	B	1557	349	MALE	26	WESTERN	2
4076	4178	A	1513	331	FEMALE	59	SOUTHERN	2
4077	4178	B	1566	331	MALE	32	WESTERN	3
4078	4179	A	1574	351	MALE	33	NORTH MIDLAND	1
4079	4179	B	1583	351	FEMALE	32	NORTHERN	3
4080	4180	A	1555	340	MALE	35	NORTH MIDLAND	2
4081	4180	B	1551	340	MALE	33	NORTH MIDLAND	3
4082	4181	A	1577	340	MALE	33	SOUTH MIDLAND	2
4083	4181	B	1530	340	MALE	27	SOUTH MIDLAND	2
4084	4182	A	1571	354	MALE	28	SOUTH MIDLAND	2
4085	4182	B	1463	354	MALE	40	SOUTHERN	2
4086	4183	A	1603	351	FEMALE	25	SOUTH MIDLAND	2
4087	4183	B	1593	351	MALE	33	NORTH MIDLAND	3
4088	4184	A	1585	351	MALE	26	WESTERN	2
4089	4184	B	1263	351	FEMALE	61	NORTHERN	2
4090	4185	A	1599	358	FEMALE	32	NORTHERN	2
4091	4185	B	1600	358	FEMALE	23	SOUTH MIDLAND	2
4092	4186	A	1595	351	MALE	33	NYC	3
4093	4186	B	1565	351	MALE	48	NORTH MIDLAND	1
4094	4187	A	1516	308	MALE	31	WESTERN	2
4095	4187	B	1546	308	MALE	43	WESTERN	2
4096	4188	A	1572	335	MALE	34	NORTHERN	2
4097	4188	B	1604	335	MALE	32	NORTHERN	2
4098	4189	A	1553	358	MALE	38	NYC	2
4099	4189	B	1581	358	MALE	51	SOUTH MIDLAND	2
4100	4190	A	1561	342	MALE	44	WESTERN	2
4101	4190	B	1502	342	FEMALE	33	SOUTH MIDLAND	3
4102	4191	A	1531	344	MALE	28	NORTHERN	2
4103	4191	B	1572	344	MALE	34	NORTHERN	2
4104	4192	A	1603	302	FEMALE	25	SOUTH MIDLAND	2
4105	4192	B	1530	302	MALE	27	SOUTH MIDLAND	2
4106	4193	A	1580	349	FEMALE	23	SOUTHERN	2
4107	4193	B	1577	349	MALE	33	SOUTH MIDLAND	2
4108	4194	A	1593	357	MALE	33	NORTH MIDLAND	3
4109	4194	B	1581	357	MALE	51	SOUTH MIDLAND	2
4110	4195	A	1533	358	MALE	30	NORTH MIDLAND	3
4111	4195	B	1602	358	FEMALE	32	SOUTH MIDLAND	1
4112	4196	A	1539	349	MALE	57	NORTHERN	2
4113	4196	B	1552	349	MALE	45	WESTERN	2
4114	4197	A	1576	340	MALE	26	NORTH MIDLAND	2
4115	4197	B	1540	340	MALE	32	NORTHERN	2
4116	4198	A	1524	340	MALE	32	WESTERN	2
4117	4198	B	1199	340	MALE	54	SOUTHERN	3
4118	4199	A	1516	307	MALE	31	WESTERN	2
4119	4199	B	1604	307	MALE	32	NORTHERN	2
4120	4200	A	1532	349	MALE	30	SOUTH MIDLAND	3
4121	4200	B	1525	349	MALE	36	WESTERN	2
4122	4201	A	1556	320	MALE	34	SOUTHERN	3
4123	4201	B	1553	320	MALE	38	NYC	2
4124	4202	A	1341	335	FEMALE	51	WESTERN	3
4125	4202	B	1376	335	MALE	30	NORTH MIDLAND	2
4126	4203	A	1531	336	MALE	28	NORTHERN	2
4127	4203	B	1554	336	MALE	35	SOUTH MIDLAND	3
4128	4204	A	1575	320	MALE	41	NORTHERN	2
4129	4204	B	1591	320	MALE	34	NYC	2
4130	4205	A	1561	328	MALE	44	WESTERN	2
4131	4205	B	1557	328	MALE	26	WESTERN	2
4132	4206	A	1537	354	MALE	24	SOUTHERN	3
4133	4206	B	1485	354	MALE	39	SOUTHERN	2
4134	4207	A	1199	335	MALE	54	SOUTHERN	3
4135	4207	B	1607	335	MALE	50	NORTHERN	2
4136	4208	A	1533	325	MALE	30	NORTH MIDLAND	3
4137	4208	B	1568	325	MALE	33	NORTHERN	2
4138	4209	A	1341	340	FEMALE	51	WESTERN	3
4139	4209	B	1581	340	MALE	51	SOUTH MIDLAND	2
4140	4210	A	1595	302	MALE	33	NYC	3
4141	4210	B	1556	302	MALE	34	SOUTHERN	3
4142	4211	A	1539	353	MALE	57	NORTHERN	2
4143	4211	B	1521	353	FEMALE	41	NORTHERN	3
4144	4212	A	1552	357	MALE	45	WESTERN	2
4145	4212	B	1577	357	MALE	33	SOUTH MIDLAND	2
4146	4213	A	1553	314	MALE	38	NYC	2
4147	4213	B	1565	314	MALE	48	NORTH MIDLAND	1
4148	4214	A	1536	351	MALE	34	NORTHERN	3
4149	4214	B	1613	351	MALE	34	NORTH MIDLAND	3
4150	4215	A	1571	335	MALE	28	SOUTH MIDLAND	2
4151	4215	B	1291	335	FEMALE	50	NYC	3
4152	4216	A	1610	357	MALE	52	NORTHERN	2
4153	4216	B	1619	357	MALE	44	NYC	3
4154	4217	A	1561	347	MALE	44	WESTERN	2
4155	4217	B	1556	347	MALE	34	SOUTHERN	3
4156	4218	A	1615	335	MALE	35	NORTHERN	2
4157	4218	B	1616	335	MALE	35	SOUTH MIDLAND	3
4158	4219	A	1482	351	FEMALE	25	WESTERN	2
4159	4219	B	1602	351	FEMALE	32	SOUTH MIDLAND	1
4160	4220	A	1528	345	MALE	55	WESTERN	3
4161	4220	B	1568	345	MALE	33	NORTHERN	2
4162	4221	A	1555	356	MALE	35	NORTH MIDLAND	2
4163	4221	B	1635	356	FEMALE	30	NORTHERN	2
4164	4222	A	1606	340	MALE	32	SOUTH MIDLAND	2
4165	4222	B	1590	340	FEMALE	40	SOUTHERN	3
4166	4223	A	1625	335	MALE	26	NORTH MIDLAND	2
4167	4223	B	1551	335	MALE	33	NORTH MIDLAND	3
4168	4224	A	1592	349	MALE	28	SOUTHERN	3
4169	4224	B	1591	349	MALE	34	NYC	2
4170	4225	A	1604	345	MALE	32	NORTHERN	2
4171	4225	B	1547	345	MALE	30	NORTHERN	2
4172	4226	A	1541	322	MALE	29	SOUTH MIDLAND	3
4173	4226	B	1587	322	MALE	26	NORTH MIDLAND	2
4174	4227	A	1553	351	MALE	38	NYC	2
4175	4227	B	1469	351	FEMALE	34	SOUTHERN	2
4176	4228	A	1595	320	MALE	33	NYC	3
4177	4228	B	1549	320	MALE	45	NORTHERN	3
4178	4229	A	1533	324	MALE	30	NORTH MIDLAND	3
4179	4229	B	1393	324	FEMALE	60	SOUTH MIDLAND	2
4180	4230	A	1341	305	FEMALE	51	WESTERN	3
4181	4230	B	1620	305	FEMALE	50	WESTERN	3
4182	4231	A	1599	351	FEMALE	32	NORTHERN	2
4183	4231	B	1608	351	FEMALE	47	SOUTH MIDLAND	3
4184	4232	A	1567	349	MALE	49	WESTERN	1
4185	4232	B	1614	349	FEMALE	32	SOUTHERN	3
4186	4233	A	1546	335	MALE	43	WESTERN	2
4187	4233	B	1345	335	MALE	52	SOUTH MIDLAND	3
4188	4234	A	1537	308	MALE	24	SOUTHERN	3
4189	4234	B	1547	308	MALE	30	NORTHERN	2
4190	4235	A	1625	349	MALE	26	NORTH MIDLAND	2
4191	4235	B	1619	349	MALE	44	NYC	3
4192	4236	A	1555	308	MALE	35	NORTH MIDLAND	2
4193	4236	B	1580	308	FEMALE	23	SOUTHERN	2
4194	4237	A	1528	323	MALE	55	WESTERN	3
4195	4237	B	1638	323	MALE	39	WESTERN	2
4196	4238	A	1623	357	MALE	46	SOUTH MIDLAND	3
4197	4238	B	1459	357	MALE	48	SOUTH MIDLAND	2
4198	4239	A	1593	335	MALE	33	NORTH MIDLAND	3
4199	4239	B	1613	335	MALE	34	NORTH MIDLAND	3
4200	4240	A	1551	345	MALE	33	NORTH MIDLAND	3
4201	4240	B	1199	345	MALE	54	SOUTHERN	3
4202	4241	A	1610	335	MALE	52	NORTHERN	2
4203	4241	B	1635	335	FEMALE	30	NORTHERN	2
4204	4242	A	1539	314	MALE	57	NORTHERN	2
4205	4242	B	1432	314	FEMALE	41	SOUTH MIDLAND	2
4206	4243	A	1592	341	MALE	28	SOUTHERN	3
4207	4243	B	1568	341	MALE	33	NORTHERN	2
4208	4244	A	1616	305	MALE	35	SOUTH MIDLAND	3
4209	4244	B	1572	305	MALE	34	NORTHERN	2
4210	4245	A	1595	366	MALE	33	NYC	3
4211	4245	B	1552	366	MALE	45	WESTERN	2
4212	4246	A	1533	368	MALE	30	NORTH MIDLAND	3
4213	4246	B	1621	368	MALE	31	NORTHERN	2
4214	4247	A	1620	351	FEMALE	50	WESTERN	3
4215	4247	B	1582	351	MALE	42	NORTH MIDLAND	3
4216	4248	A	1600	356	FEMALE	23	SOUTH MIDLAND	2
4217	4248	B	1486	356	MALE	32	WESTERN	2
4218	4249	A	1614	335	FEMALE	32	SOUTHERN	3
4219	4249	B	1629	335	MALE	37	SOUTH MIDLAND	2
4220	4250	A	1534	356	MALE	26	NEW ENGLAND	2
4221	4250	B	1345	356	MALE	52	SOUTH MIDLAND	3
4222	4251	A	1604	340	MALE	32	NORTHERN	2
4223	4251	B	1591	340	MALE	34	NYC	2
4224	4252	A	1537	314	MALE	24	SOUTHERN	3
4225	4252	B	1613	314	MALE	34	NORTH MIDLAND	3
4226	4253	A	1512	322	FEMALE	25	SOUTH MIDLAND	1
4227	4253	B	1528	322	MALE	55	WESTERN	3
4228	4254	A	1606	345	MALE	32	SOUTH MIDLAND	2
4229	4254	B	1639	345	MALE	46	SOUTH MIDLAND	1
4230	4255	A	1600	303	FEMALE	23	SOUTH MIDLAND	2
4231	4255	B	1556	303	MALE	34	SOUTHERN	3
4232	4256	A	1533	303	MALE	30	NORTH MIDLAND	3
4233	4256	B	1615	303	MALE	35	NORTHERN	2
4234	4257	A	1635	305	FEMALE	30	NORTHERN	2
4235	4257	B	1498	305	FEMALE	58	NORTH MIDLAND	2
4236	4258	A	1555	353	MALE	35	NORTH MIDLAND	2
4237	4258	B	1572	353	MALE	34	NORTHERN	2
4238	4259	A	1612	349	MALE	33	NORTH MIDLAND	2
4239	4259	B	1551	349	MALE	33	NORTH MIDLAND	3
4240	4260	A	1516	362	MALE	31	WESTERN	2
4241	4260	B	1574	362	MALE	33	NORTH MIDLAND	1
4242	4261	A	1593	341	MALE	33	NORTH MIDLAND	3
4243	4261	B	1472	341	MALE	45	SOUTHERN	2
4244	4262	A	1603	353	FEMALE	25	SOUTH MIDLAND	2
4245	4262	B	1591	353	MALE	34	NYC	2
4246	4263	A	1539	358	MALE	57	NORTHERN	2
4247	4263	B	1623	358	MALE	46	SOUTH MIDLAND	3
4248	4264	A	1190	349	MALE	54	NYC	3
4249	4264	B	1469	349	FEMALE	34	SOUTHERN	2
4250	4265	A	1341	314	FEMALE	51	WESTERN	3
4251	4265	B	1575	314	MALE	41	NORTHERN	2
